year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2011,10,27,13,126.430435,-1.0,15.812378,1025.0,SE,8.05,0.0,0.0
2012,12,15,20,16.0,-23.0,-7.0,1030.0,NW,92.906555,0.0,0.0
2012,10,22,23,14.0,1.0,5.0,1023.0,NW,7.0389,0.0,0.0
2014,7,7,16,146.0,23.0,33.0,1002.0,SE,24.154543,0.0,0.0
2014,1,23,4,352.0871,-12.0,-5.0,1016.0,SE,0.89,0.0,0.0
2014,6,31,3,60.66133,19.0,19.0,1007.0,NE,0.89,0.0,0.0
2014,7,22,0,96.0,19.0,29.0,1006.0,SE,4.45,0.0,0.0
2013,4,12,15,50.0,-7.0,21.0,1008.0,SE,17.440681,0.0,0.0
2010,3,17,4,215.30617,0.0,5.0,1013.0,SE,39.807808,0.0,0.0
2013,9,13,21,63.0,14.0,20.56863,1010.0,SE,3.5810947,0.0,0.0
2012,12,19,4,21.0,-17.0,-8.0,1032.0,NW,54.40412,0.0,0.0
2010,3,27,11,59.0,-13.0,7.0,1028.0,SE,14.76,0.0,0.0
2014,8,20,8,39.0,18.867283,25.0,1010.0,NW,39.09853,0.0,0.0
2010,10,17,10,11.0,-3.0,13.0,1026.0,NW,35.57274,0.0,0.0
2013,8,21,18,23.0,16.0,31.0,1006.0,NW,1.79,0.0,0.0
2011,5,15,0,42.0,0.0,19.0,1015.0,SE,12.97,0.0,0.0
2013,10,27,8,208.8016,0.0,3.0,1018.0,NW,1.79,0.0,0.0
2011,7,4,11,155.25085,22.0,29.0,999.0,NW,1.79,0.0,0.0
2012,8,6,17,34.0,23.0,30.0,1007.0,SE,19.67,0.0,0.0
2014,8,8,6,95.0,21.0,23.0,1006.0,cv,0.89,0.0,2.0
2014,7,31,16,92.16772,21.0,32.0,1004.0,SE,31.156212,0.0,0.0
2012,4,22,3,74.0,7.0,11.0,1006.0,NW,4.02,0.0,0.0
2011,4,11,6,151.556,-3.7490034,14.0,1015.0,cv,0.89,0.0,0.0
2013,4,18,17,15.0,-15.0,17.0,1018.0,SE,7.1462936,0.0,0.0
2014,9,15,21,174.0,18.0,22.0,1015.0,cv,1.78,0.0,0.0
2012,3,5,20,121.04327,-8.0,0.0,1017.7775,SE,4.02,0.0,0.0
2013,11,4,0,95.0,-4.0,2.0,1021.0,NW,329.5383,0.0,0.0
2011,1,12,14,528.76575,-9.0,-1.0,1025.0,NW,4.47,0.0,0.0
2011,12,17,12,247.90187,-7.0,0.0,1031.0,cv,2.67,0.0,0.0
2010,2,28,22,24.0,-10.0,-4.0,1026.0,cv,0.89,0.0,0.0
2013,9,17,13,138.12105,18.0,24.0,1012.0,NW,3.58,0.0,0.0
2014,4,26,5,135.19669,9.0,14.0,1015.0,SE,4.92,0.0,0.0
2010,3,4,6,13.0,-14.0,-4.0,1028.0,NW,58.877388,0.0,0.0
2011,12,17,3,206.0,-14.0,-8.0,1033.8954,cv,3.5752602,0.0,0.0
2014,8,26,15,76.0,17.0,22.0,1012.0,NW,4.02,0.0,5.4768257
2014,3,11,11,12.0,-16.0,10.0,1025.0,NE,34.86053,0.0,0.0
2011,7,11,6,15.0,21.0,22.0,1002.0,NW,20.11,0.0,8.719591
2014,3,9,13,124.0,-11.0,9.0,1025.1075,SE,17.243298,0.0,0.0
2014,6,13,8,51.0,15.0,26.0,1006.0,SE,45.600685,0.0,0.0
2012,5,4,3,67.0,6.0,17.0,1006.0,SE,1.79,0.0,0.0
2014,5,16,21,51.0,7.0,24.0,1007.0,SE,61.27336,0.0,0.0
2014,9,27,19,46.0,8.7610655,23.0,1017.0,SE,14.75,0.0,0.0
2010,4,27,13,41.0,-6.0,14.0,1007.0,NW,130.46547,0.0,0.0
2012,1,10,10,478.83392,-8.0,-5.0,1031.0,SE,1.79,0.0,0.0
2012,7,22,11,62.0,22.0,31.0,1000.0,SE,3.13,0.0,0.0
2013,8,20,4,99.0,20.0,22.0,1009.0,cv,0.89,0.0,0.0
2011,5,17,7,41.0,4.0,16.0,1009.0,NW,3.13,0.0,0.0
2010,12,31,7,22.0,-20.0,-5.0,1029.0,NW,399.0695,0.0,0.0
2010,5,22,18,18.0,-1.0,25.0,1008.0,NE,4.02,0.0,0.0
2010,12,6,20,22.0,-16.0,-2.0,1028.0,SE,3.58,0.0,0.0
2010,12,9,2,24.0,-19.0,-11.0,1031.0,cv,0.89,0.0,0.0
2011,10,3,6,191.71982,10.0,12.0,1023.86615,NW,3.13,0.0,0.0
2011,10,20,6,243.60919,9.0,9.0,1021.0,NW,1.79,0.0,0.0
2013,9,1,17,23.0,11.564099,27.403837,1009.0,SE,15.2,0.0,0.0
2010,3,29,16,62.033646,-9.597977,11.0,1015.0,NW,94.07846,0.0,0.0
2012,7,17,5,81.55099,22.0,23.0,1011.62213,SE,29.506634,0.0,0.0
2012,3,26,7,132.49313,-9.0,2.0,1021.0,NW,1.79,0.0,0.0
2013,3,18,3,56.0,-4.0,4.0,1005.0,SE,8.985102,0.0,0.0
2010,3,20,22,268.97266,0.0,5.0,1002.0,cv,1.79,0.0,0.0
2013,12,3,21,56.0,-16.0,-3.0,1030.0,SE,0.89,0.0,0.0
2010,6,28,20,57.0,18.0,25.0,1004.0,NW,21.455124,0.0,0.0
2010,10,28,23,99.0,7.0,13.0,1022.0,SE,15.657389,0.0,2.0
2013,1,29,5,89.0,-7.0,-6.0,1026.0,NE,3.13,0.0,0.0
2014,1,2,10,38.481228,-13.0,0.0,1027.0,NE,7.15,0.0,0.0
2011,5,25,16,14.0,-1.0,23.0,1010.0,NW,240.92044,0.0,0.0
2012,10,28,3,6.0,-2.0,6.446952,1025.0,NW,27.274488,0.0,0.0
2012,3,14,22,58.0,-10.0,3.0,1021.0,SE,23.680466,0.0,0.0
2011,6,28,6,175.0,19.0,21.0,1003.0,cv,1.78,0.0,0.0
2013,3,9,6,6.0,-18.0,2.9098966,1025.0,NW,36.527893,0.0,0.0
2014,5,15,18,14.0,-2.0,24.0,1007.0,NE,8.5,0.0,0.0
2014,3,22,13,179.5435,-9.709431,12.0,1022.0,NW,1.79,0.0,0.0
2014,9,18,0,42.0,10.0,14.0,1020.0,NE,1.79,0.0,0.0
2012,10,3,20,63.0,7.3545575,14.0,1017.0,cv,31.730398,0.0,0.0
2011,12,31,21,210.11621,-10.0,-3.0,1029.0,cv,0.89,0.0,0.0
2012,11,13,16,21.0,-17.942043,6.0,1016.0,NW,298.46945,0.0,0.0
2010,8,14,11,153.0,21.0,27.0,1010.0,SE,16.980589,0.0,0.0
2014,2,14,6,198.79065,-14.0,-9.0,1029.0,NE,0.89,0.0,0.0
2010,5,1,0,66.0,5.0,14.0,1009.0,SE,18.773716,0.0,0.0
2012,5,18,20,101.0,14.0,23.0,1007.0,SE,28.16,0.0,0.0
2012,8,23,21,71.86102,22.0,24.0,1009.0,NW,0.89,0.0,0.0
2011,10,21,0,107.22834,6.0,11.0,1020.0,NW,4.02,0.0,0.0
2014,1,30,2,37.0,-20.0,-4.0,1029.0,NW,1.79,0.0,0.0
2014,7,11,23,100.86311,20.0,25.0,1003.0,SE,41.61758,0.0,2.0
2010,2,24,17,67.0,-6.0,3.0,1013.0,SE,37.35571,0.0,0.0
2012,7,3,7,78.0,18.0,25.0,1000.0,SE,30.406431,0.0,0.0
2010,4,24,21,157.0,7.0,12.0,1014.0,cv,1.79,0.0,0.0
2013,3,5,10,97.0,-7.0,5.0,1020.0,NW,12.075402,0.0,0.0
2014,3,4,0,161.0,-6.0,2.0,1016.0,NW,1.78,0.0,0.0
2011,6,17,21,73.0,18.0,25.0,1007.0,SE,25.487682,0.0,0.0
2011,12,30,19,19.0,-22.0,-4.0,1038.0,NW,240.87416,0.0,0.0
2013,11,26,1,37.675255,-20.0,-2.0,1018.0,NW,10.29,0.0,0.0
2010,4,6,9,50.0,-6.0,6.0,1025.0,SE,13.86,0.0,0.0
2013,3,4,4,166.0,-5.0,3.0,1012.0,cv,1.78,0.0,0.0
2011,6,8,22,69.0,17.0,20.0,1001.77966,NW,4.47,0.0,0.0
2012,1,31,20,21.0,-19.0,-6.0,1035.0,NW,26.362236,0.0,0.0
2012,4,18,17,28.0,-8.0,24.0,1008.0,NW,121.979095,0.0,0.0
2010,8,28,22,226.46353,20.0,23.0,1008.0,SE,3.13,0.0,0.0
2011,1,28,12,19.0,-21.0,-4.0,1037.0,NW,12.97,0.0,0.0
2012,9,28,9,30.0,7.0,20.0,1021.0,NW,4.92,0.0,0.0
2014,7,23,11,32.0,17.0,30.0,1004.0,cv,1.6553493,0.0,0.0
2011,12,26,17,114.45459,-14.0,-3.0,1037.0,cv,0.89,0.0,0.0
2013,5,11,20,121.46816,9.0,24.0,1012.0,SE,21.383875,0.0,0.0
2011,1,5,11,31.0,-20.0,-2.0,1030.9827,NW,77.9681,0.0,0.0
2013,4,16,0,81.0,-4.0,13.0,1011.0,NW,124.5556,0.0,0.0
2011,4,22,21,258.97974,9.0,15.0,1000.0,SE,9.39,0.0,0.0
2010,12,17,13,39.0,-20.0,3.0,1012.0,NW,68.6107,0.0,0.0
2012,2,23,8,17.0,-16.0,-5.0,1030.0,NE,19.41561,0.0,0.0
2012,8,11,16,92.0,22.0,31.0,1004.0,SE,11.625501,0.0,0.0
2011,2,10,14,78.0,-14.0,4.0,1028.0,SE,6.26,0.0,0.0
2010,3,20,12,183.0,1.0,6.0,1013.0,SE,33.523182,0.0,0.0
2012,4,26,1,111.52497,2.0,14.0,1006.0,SE,3.13,0.0,0.0
2011,10,25,10,152.0,3.0,14.0,1026.0,SE,4.02,0.0,0.0
2014,7,18,10,118.0,23.0,29.0,1009.0,cv,1.78,0.0,0.0
2013,2,21,9,257.16663,-5.0,-4.0,1028.0,NE,3.13,0.0,0.0
2013,1,13,2,196.0,-15.0,-12.0,1025.0,cv,1.78,0.0,0.0
2012,2,30,6,27.0,-12.714708,-3.0,1024.1769,NE,1.79,0.0,0.0
2012,6,22,17,124.0,19.0,27.0,1001.0,NE,4.02,0.0,0.0
2011,3,8,4,7.0,-17.0,2.0,1025.0,NW,114.63436,0.0,0.0
2012,7,3,20,66.0,18.0,28.0,1000.0,SE,23.81481,0.0,0.0
2012,12,8,23,84.0,-9.0,-3.1932738,1026.0,NW,3.58,0.0,0.0
2012,11,24,20,16.0,-8.0,3.0,1020.0,NW,143.81995,0.0,0.0
2011,4,18,12,42.921562,-5.0,19.0,1020.0,cv,0.89,0.0,0.0
2011,3,13,14,37.0,-7.0,16.0,1017.0,SE,11.622927,0.0,0.0
2011,8,12,1,131.0,23.0,25.0,1007.0,SE,46.24798,0.0,0.0
2012,2,26,8,52.0,-13.0,-5.0,1029.0,NW,2.68,0.0,0.0
2013,6,7,16,219.1627,21.0,24.065067,1000.0,SE,7.5997005,0.0,0.0
2010,5,17,11,77.0,8.0,21.0,1011.0,cv,0.89,0.0,0.0
2012,6,9,20,174.0,20.65077,22.0,1002.0,NE,0.89,0.0,5.0
2011,11,14,18,157.82988,-4.0,4.0,1023.0,SE,1.79,0.0,0.0
2013,5,29,4,91.0,12.0,21.0,1008.0,NE,4.02,0.0,0.0
2012,5,4,22,101.0,11.0,16.0,1008.0,cv,1.78,0.0,0.0
2014,2,27,19,78.0,-7.0,-2.0,1026.0,NW,1.79,0.0,0.0
2011,5,17,6,115.411125,8.0,17.0,1001.0,SE,30.407494,0.0,0.0
2012,4,14,10,222.05687,3.0,20.0,1013.0,SE,8.5,0.0,0.0
2010,7,8,0,48.0,16.0,27.0,1005.0,SE,8.94,0.0,0.0
2012,7,4,1,35.0,20.0,25.596502,1000.0,SE,40.678444,0.0,0.0
2012,7,25,2,43.0,23.0,23.0,1009.0,cv,0.45,0.0,2.0
2012,7,1,9,20.0,23.0,26.0,994.87585,NW,8.05,0.0,10.665803
2010,4,11,3,17.0,-4.0,2.0,1020.0,NE,3.13,0.0,0.0
2010,4,25,20,17.0,-4.0,10.810642,1013.0,cv,0.89,0.0,0.0
2012,4,10,0,49.23085,7.0,16.0,1007.0,SE,42.54871,0.0,0.0
2013,7,9,22,20.0,20.0,23.0,1004.0,NE,3.13,0.0,3.0
2013,7,11,0,146.0,22.0,25.0,1006.0,cv,0.89,0.0,0.0
2010,12,11,5,39.0,-20.0,-11.642326,1028.0,NW,12.07,0.0,0.0
2012,8,4,10,15.0,22.0,23.0,1009.0,NW,22.350126,0.0,6.4888678
2012,11,11,13,42.0,-8.0,9.0,1014.0,NW,185.48997,0.0,0.0
2011,9,14,7,94.0,16.0,16.0,1013.0,cv,2.68,0.0,0.0
2011,5,6,20,47.0,7.0,21.0,1001.0,SE,41.2552,0.0,0.0
2011,12,28,16,141.0,-19.0,0.0,1031.0,cv,0.89,0.0,0.0
2010,5,14,2,82.0,6.0,13.0,1002.0,cv,0.89,0.0,0.0
2014,5,22,5,225.2388,14.0,19.0,1008.0,NW,8.052276,0.0,0.0
2014,1,18,16,56.0,-20.0,8.0,1028.0,cv,0.89,0.0,0.0
2011,6,24,13,117.0,18.0,28.0,1006.0,SE,12.524814,0.0,0.0
2014,6,28,2,65.0,17.0,23.0,1005.0,cv,0.89,0.0,0.0
2014,7,30,13,18.0,17.0,30.0,1004.0,NE,1.79,0.0,0.0
2013,10,10,14,42.0,3.0,21.0,1011.0,NW,33.063343,0.0,0.0
2013,3,10,13,13.0,-21.0,11.0,1022.0,NW,52.536263,0.0,0.0
2011,1,20,23,58.0,-22.0,-6.0,1029.0,SE,24.14,0.0,0.0
2014,1,16,7,58.0,-22.0,-3.0,1021.0,NW,7.15,0.0,0.0
2011,8,11,11,100.0,24.432035,29.0,1007.0,SE,9.39,0.0,0.0
2010,11,30,21,8.0,-11.0,4.0,1021.0,NW,199.22844,0.0,0.0
2011,6,4,19,20.0,13.0,25.0,1008.0,NW,1.79,0.0,0.0
2011,8,3,0,57.0,22.0,23.0,1003.0,cv,0.89,0.0,0.0
2010,10,22,22,222.93454,6.0,16.0,1018.0,NE,9.84,0.0,0.0
2014,12,13,10,45.0,-15.0,-5.0,1030.0,NE,1.79,0.0,0.0
2013,2,9,0,218.49252,-10.0,-4.0,1024.0,NW,7.1568127,0.0,0.0
2012,9,15,2,27.866243,12.0,14.0,1021.0,NW,9.836518,0.0,0.0
2014,12,11,23,12.0,-16.0,-1.0,1031.0,NW,14.76,0.0,0.0
2012,5,4,8,89.0,11.0,22.0,1006.0,cv,0.89,0.0,0.0
2012,10,31,6,227.15135,6.769272,8.0,1017.0,cv,0.45,0.0,0.0
2011,10,16,10,348.68408,10.0,11.0,1020.0,cv,2.3379774,0.0,0.0
2010,9,6,8,105.0,18.0,21.0,1012.0,SE,0.89,0.0,0.0
2012,3,4,21,59.0,-10.0,0.0,1021.0,SE,41.53085,0.0,0.0
2010,7,3,6,48.0,20.0,32.0,999.0,SE,8.04,0.0,0.0
2012,5,4,3,84.0,8.0,18.0,1010.0,SE,19.67,0.0,0.0
2011,9,20,14,105.769745,8.053037,25.0,1014.0,SE,30.621428,0.0,0.0
2012,2,14,17,20.0,-22.0,5.0,1024.0,SE,7.15,0.0,0.0
2011,12,14,3,20.0,-15.0,0.0,1027.0,NW,33.58397,0.0,0.0
2014,2,10,5,19.0,-13.0,-2.0,1033.0,NW,21.220488,0.0,4.119034
2010,9,2,4,66.000336,16.0,22.0,1014.0,cv,1.79,0.0,0.0
2010,1,7,11,26.0,-20.0,-3.0,1034.0,NW,121.848404,0.0,0.0
2012,1,31,6,56.0,-18.0,-13.0,1022.0,NW,18.328075,0.0,0.0
2013,5,29,11,44.0,9.0,26.0,1014.0,SE,20.604752,0.0,0.0
2010,5,25,22,52.0,11.0,21.0,1015.0,SE,58.08244,0.0,0.0
2013,9,20,19,59.0,17.0,25.0,1011.0,NE,1.79,0.0,0.0
2011,6,18,10,125.0,18.0,30.0,1007.0,NW,4.92,0.0,0.0
2013,10,3,19,25.0,6.0,13.0,1018.0,NW,3.13,0.0,0.0
2011,3,29,2,20.0,-7.0,4.0,1025.0,NW,8.5,0.0,0.0
2014,3,27,0,352.23242,6.0,11.0,1014.0,cv,0.89,0.0,0.0
2013,11,2,1,91.0,-2.9220278,7.0,1023.0,SE,8.94,0.0,0.0
2014,12,22,15,108.91966,-13.0,-3.0,1027.0,cv,6.704689,0.0,0.0
2011,2,9,4,20.0,-15.0,-3.0,1027.0,NW,45.60688,0.0,0.0
2011,3,12,1,73.0,-11.0,6.0,1020.0,NE,1.79,0.0,0.0
2010,8,25,5,124.0,17.0,20.0,1015.0,SE,1.79,0.0,0.0
2012,1,9,18,14.0,-23.0,-1.0,1029.0,NW,264.4554,0.0,0.0
2012,6,13,9,35.25484,15.0,22.0,1002.0,SE,3.13,0.0,0.0
2012,10,25,12,48.0,-1.0,19.0,1022.0,NE,1.79,0.0,0.0
2010,5,30,22,95.48901,11.0,23.0,1004.0,SE,9.84,0.0,0.0
2013,11,20,20,22.0,-15.0,3.0803127,1024.0,NW,64.21722,0.0,0.0
2010,12,13,21,20.0,-23.0,-8.0,1030.0,NW,378.29587,0.0,0.0
2012,5,23,16,61.0,0.0,21.0,1005.0,NW,4.92,0.0,0.0
2010,12,14,18,222.94435,-8.0,3.0,1012.0,cv,0.89,0.0,0.0
2010,2,7,1,92.547386,-10.0,-6.0,1022.0,NW,6.7091146,0.0,0.0
2010,2,22,18,251.38991,-1.0,3.0,1019.0,NE,0.89,0.0,0.0
2013,12,17,17,88.0,-16.0,3.0,1025.0,SE,5.37,0.0,0.0
2012,3,8,10,38.92953,-14.0,4.0,1029.0,cv,0.89,0.0,0.0
2010,11,12,11,39.0,-6.651397,1.0,1020.0,NW,266.8486,0.0,0.0
2011,5,23,0,51.0,3.0,24.0,1003.78577,NW,4.02,0.0,0.0
2010,11,19,11,309.55545,1.0,4.0,1016.0,NW,1.79,0.0,0.0
2012,8,9,0,35.0,21.0,22.463934,1007.0,SE,0.89,0.0,0.0
2014,9,18,10,76.0,13.0,20.0,1021.0,NE,1.78,0.0,0.0
2010,5,7,11,150.0,11.0,26.0,1004.0,cv,3.13,0.0,0.0
2013,1,21,3,19.0,-23.0,-9.680292,1036.0,NW,183.9219,0.0,0.0
2012,4,9,4,113.716354,5.0,11.0,1012.0,NW,3.13,0.0,0.0
2014,9,11,12,60.0,14.0,26.0,1012.0,SE,1.79,0.0,0.0
2012,9,26,21,18.0,12.0,18.0,1017.0,NW,51.717487,0.0,0.0
2012,5,17,0,94.20249,7.0,20.0,1008.0,SE,20.118427,0.0,0.0
2011,1,5,19,63.0,-18.0,-5.0,1025.1434,cv,1.78,0.0,0.0
2014,9,8,12,51.0,13.0,26.0,1015.0,SE,6.26,0.0,0.0
2014,11,13,11,27.431843,-12.0,9.0,1025.0,cv,4.02,0.0,0.0
2014,2,18,8,162.08968,-10.0,-5.0,1031.0,cv,1.79,0.0,0.0
2014,11,14,19,53.0,-7.0,4.0,1029.0,SE,1.79,0.0,0.0
2010,1,16,3,38.0,-18.0,-4.0,1018.0,NW,17.874376,0.0,0.0
2010,2,1,19,153.72632,-5.0,0.0,1017.0,NE,1.79,0.0,0.0
2010,11,8,19,94.0,-4.0,10.0,1020.0,NW,34.862972,0.0,0.0
2010,9,12,9,98.0,13.0,27.0,1011.0,NW,4.92,0.0,0.0
2012,2,3,8,38.0,-23.0,-8.0,1028.0,NW,1.79,0.0,0.0
2012,12,12,19,113.0,-11.0,-4.0,1028.0,cv,1.78,0.0,0.0
2010,9,8,12,143.0,16.0,25.0,1015.0,cv,3.58,0.0,0.0
2013,5,6,20,118.0,10.0,24.0,1011.0,SE,17.436317,0.0,0.0
2013,9,25,12,14.239891,-4.0,23.0,1022.0,NW,35.740604,0.0,0.0
2014,2,2,23,174.0,-8.0,-4.0,1026.0,NE,1.79,0.0,0.0
2014,12,5,20,14.0,-23.0,-1.0,1029.0,NW,147.26273,0.0,0.0
2010,5,25,10,103.31819,14.0,27.0,1012.0,SE,6.26,0.0,0.0
2014,12,4,11,40.0,-17.0,1.0,1021.0,NW,4.02,0.0,0.0
2014,10,4,16,31.0,10.0,23.0,1015.0,SE,12.07,0.0,0.0
2012,1,13,12,110.0,-10.419165,0.0,1026.0,NW,4.92,0.0,0.0
2013,5,13,13,76.60626,9.0,27.0,1008.0,cv,1.79,0.0,0.0
2012,5,23,5,55.0,6.0,14.318903,1012.0,NW,4.92,0.0,0.0
2014,12,3,1,340.93793,-9.0,-3.0,1019.0,cv,0.89,0.0,0.0
2010,2,1,17,134.0,-7.0,2.0,1019.0,SE,18.288563,0.0,0.0
2012,3,19,6,92.0,-1.0,1.0,1027.0,SE,1.79,0.0,0.0
2014,7,13,2,36.0,17.0,22.0,1004.0,cv,0.89,0.0,0.0
2013,10,8,21,68.0,9.0,16.0,1014.0,SE,26.82,0.0,0.0
2012,8,7,19,73.0,23.0,28.0,1005.0,SE,26.82,0.0,0.0
2012,9,10,14,44.324432,14.0,27.0,1013.0,SE,11.17,0.0,0.0
2014,9,1,5,82.323074,19.0,20.0,1012.3488,NW,10.73,0.0,4.0
2014,1,18,8,14.0,-21.0,-8.0,1035.0,NW,78.379456,0.0,0.0
2014,1,12,23,190.9373,-8.0,-4.0,1029.5774,cv,0.89,0.0,0.0
2011,7,26,16,27.0,21.0,30.0,1000.0,NW,3.58,0.0,0.0
2010,3,24,6,190.50807,1.0,5.0,1015.0,cv,0.89,0.0,0.0
2013,5,4,21,79.14286,12.0,15.0,1017.0,SE,51.5873,0.0,0.0
2011,5,31,7,127.0,16.0,23.0,1001.0,SE,18.33641,0.0,0.0
2011,4,2,17,40.0,-10.0,13.340485,1021.0,NW,130.14091,0.0,0.0
2013,5,15,14,89.248634,7.0,28.0,1014.0,SE,16.54,0.0,0.0
2014,4,23,11,108.91809,3.0,20.0,1014.0,NW,3.58,0.0,0.0
2013,5,31,0,36.0,12.0,20.0,1006.0,NW,41.948944,0.0,1.0
2014,2,15,20,493.53036,-7.0,-2.0,1023.0,NW,1.79,0.0,0.0
2012,9,16,2,63.07697,13.0,16.0,1020.0,SE,24.134941,0.0,0.0
2012,10,14,23,20.0,4.0,13.0,1023.0,cv,68.04166,0.0,0.0
2014,2,26,6,42.0,-10.0,-5.0,1033.0,SE,0.89,0.0,0.0
2011,2,17,6,31.848703,-11.307685,-5.2736716,1027.0,cv,0.89,0.0,0.0
2013,12,17,8,20.0,-23.0,0.0,1032.0,NW,126.53635,0.0,0.0
2014,10,30,19,141.87587,6.0,8.0,1021.0,NW,3.57,0.0,0.0
2012,7,6,5,55.0,21.0,22.0,1003.0,NW,9.83,0.0,0.0
2013,10,7,14,26.0,1.0,21.0,1021.0,SE,6.71,0.0,0.0
2014,2,3,1,40.0,-25.555326,-6.0,1029.0,cv,1.78,0.0,0.0
2014,10,1,17,9.0,-4.0,18.0,1017.0,NW,56.30037,0.0,0.0
2013,6,18,6,86.24215,19.0,23.0,999.0,NW,4.92,0.0,0.0
2014,5,1,15,48.0,2.0,23.0,1008.0,cv,0.89,0.0,0.0
2013,8,29,22,167.56517,19.0,23.0,1011.0,NE,0.89,0.0,0.0
2011,5,4,9,58.873817,-4.0,16.0,1015.0,NW,138.51826,0.0,0.0
2012,9,24,5,10.0,12.0,12.0,1018.0,NW,3.13,0.0,0.0
2012,10,14,2,140.0,5.0,8.554752,1013.0,cv,0.89,0.0,0.0
2012,11,11,20,12.782855,-11.0,5.0,1013.0,NW,214.85736,0.0,0.0
2011,1,31,22,17.0,-22.0,-2.0,1031.0,NW,124.071304,0.0,0.0
2011,6,11,7,84.24738,18.0,22.0,1003.0,SE,1.79,0.0,0.0
2014,5,20,22,141.6549,16.0,27.0,1005.0,SE,10.28,0.0,0.0
2014,2,11,23,234.05193,-12.0,-8.0,1028.0,NE,0.89,0.0,0.0
2010,4,13,16,61.0,-11.0,12.0,1023.0,SE,8.356489,0.0,0.0
2011,3,13,15,14.0,-11.0,13.0,1024.0,NW,7.15,0.0,0.0
2010,4,9,5,126.0,8.0,8.0,1011.0,SE,1.79,0.0,0.0
2012,5,6,8,136.60664,14.0,20.0,1005.0,NE,1.79,0.0,0.0
2011,6,2,9,21.0,8.0,24.0,1010.0,NW,35.74544,0.0,0.0
2010,9,10,17,84.78545,12.0,25.0,1009.0,cv,0.89,0.0,0.0
2011,11,9,11,62.0,-1.0,11.0,1025.0,cv,1.34,0.0,0.0
2014,1,30,10,177.12094,-7.0,4.0,1016.0,cv,0.89,0.0,0.0
2014,3,28,23,45.0,-1.0,11.0,1017.0,SE,20.269506,0.0,0.0
2010,5,12,5,113.0,-3.0,13.0,1004.0,NW,15.2,0.0,0.0
2013,12,10,19,80.0,-16.0,1.0,1022.0,NE,1.79,0.0,0.0
2011,6,10,3,114.0,17.0,22.0,1002.0,cv,2.675603,0.0,0.0
2010,5,19,3,94.53169,12.0,13.0,1001.0,NW,1.78,0.0,0.0
2013,2,2,18,112.0,-14.0,-2.0,1027.0,NW,7.15,0.0,0.0
2013,7,2,16,30.0,17.0,33.0,994.6451,SE,28.161966,0.0,0.0
2013,9,5,1,18.0,13.0,15.0,1015.0,cv,0.89,0.0,0.0
2012,1,11,0,167.0,-11.0,-7.0,1035.0,cv,1.79,0.0,0.0
2011,7,11,10,229.0,23.0,28.934912,1008.0,SE,9.39,0.0,0.0
2012,3,16,6,7.0,-17.0,2.0,1028.0,NW,153.92352,0.0,0.0
2013,10,31,12,144.09978,7.0,15.0,1025.0,SE,4.92,0.0,0.0
2010,1,15,17,191.0,-6.4597344,-4.0,1026.0,SE,23.691402,6.3193064,0.0
2013,8,15,22,104.01918,25.0,30.0,1002.0,SE,35.764034,0.0,0.0
2012,2,12,20,10.0,-22.003746,-1.0,1030.0,NW,76.701126,0.0,0.0
2014,9,17,6,33.0,15.0,17.0,1014.0,cv,0.89,0.0,6.0
2013,10,28,13,157.56876,4.0,17.0,1022.0,NW,6.26,0.0,0.0
2014,5,27,17,23.466589,4.0,29.0,997.0,cv,1.78,0.0,0.0
2013,9,5,10,98.0,18.0,20.839722,1011.0,cv,1.78,0.0,5.0
2013,3,19,13,14.0,-16.0,7.307802,1021.0,cv,1.79,0.0,0.0
2013,11,22,6,242.14395,-6.0,-1.0,1025.0,cv,0.45,0.0,0.0
2011,8,18,21,30.0,19.0,24.0,1011.0,SE,1.79,0.0,0.0
2013,5,3,15,52.0,7.0,19.0,1014.0,cv,0.89,0.0,0.0
2011,9,7,16,154.0,16.0,27.0,1010.0,SE,31.736536,0.0,0.0
2011,7,5,20,151.1897,22.0,25.0,1000.0,NE,6.71,0.0,1.0
2014,3,3,12,9.0,-23.0,9.0,1026.0,NW,3.13,0.0,0.0
2013,6,19,8,104.0,20.0,26.0,1002.0,NW,1.79,0.0,0.0
2011,12,19,16,28.0,-20.0,-4.0,1033.0,NE,4.02,0.0,0.0
2012,6,29,11,125.0,21.0,25.0,1004.0,SE,31.269648,0.0,0.0
2010,6,17,12,47.0,15.0,26.0,1005.0,NW,3.13,0.0,0.0
2011,1,30,23,7.0,-22.0,-6.0,1036.0,NW,173.53773,0.0,0.0
2013,10,4,11,114.0,7.0,19.0,1015.0,SE,4.92,0.0,0.0
2010,2,6,7,77.767654,-7.0,-3.0,1028.0,NW,19.662037,0.0,0.0
2012,4,2,9,66.0,-3.0,11.0,1014.0,cv,3.58,0.0,0.0
2012,1,4,22,35.45504,-20.0,-2.0,1035.0,SE,1.79,0.0,0.0
2011,10,17,16,17.0,0.0,18.0,1017.0,SE,13.085627,0.0,0.0
2011,5,22,0,53.0,3.0,16.0,1009.0,NE,3.13,0.0,0.0
2012,11,27,7,94.0,-7.0,-2.0,1017.0,NW,13.86,0.0,0.0
2013,1,23,8,439.33453,-8.0,-7.0,1023.0,NE,4.47,0.0,0.0
2011,3,26,6,105.0,-7.0,0.0,1026.0,cv,0.89,0.0,0.0
